tid,attribute,correct_val
2563,results,pass
2563,latitude,41.96995886
2563,longitude,-87.65984318
2564,inspectionid,88332
2564,dbaname,bp devon
2564,akaname,bp devon
2564,license,2026294
2564,facilitytype,grocery store
2564,risk,risk 3 (low)
2564,address,1841 w devon 
2564,city,chicago
2564,state,il
2564,zip,60660
2564,inspectiondate,04/08/2010
2564,inspectiontype,license
2564,results,fail
2564,latitude,41.99785057
2564,longitude,-87.67676944
2565,inspectionid,88333
2565,dbaname,mi tortilla
2565,akaname,mi tortilla
2565,license,1990924
2565,facilitytype,restaurant
2565,risk,risk 1 (high)
2565,address,3320 w lawrence bldg 
2565,city,chicago
2565,state,il
2565,zip,60625
2565,inspectiondate,04/09/2010
2565,inspectiontype,license re-inspection
2565,results,pass
2565,latitude,41.9685299
2565,longitude,-87.71183381
2566,inspectionid,88334
2566,dbaname,favorite cafe
2566,akaname,favorite cafe
2566,license,1302580
2566,facilitytype,restaurant
2566,risk,risk 1 (high)
2566,address,3256 w lawrence ave 
2566,city,chicago
2566,state,il
2566,zip,60625
2566,inspectiondate,04/09/2010
2566,inspectiontype,canvass
2566,results,pass
2566,latitude,41.96854049
2566,longitude,-87.71078268
2567,inspectionid,88335
2567,dbaname,supermercado garibaldi
2567,akaname,supermercado garibaldi
2567,license,1894099
2567,facilitytype,grocery store
2567,risk,risk 1 (high)
2567,address,1714 w lawrence ave 
2567,city,chicago
2567,state,il
2567,zip,60640
2567,inspectiondate,04/12/2010
2567,inspectiontype,complaint
2567,results,pass
2567,latitude,41.96896366
2567,longitude,-87.67168512
2568,inspectionid,88336
2568,dbaname,sunnyside daycare
2568,akaname,sunnyside daycare
2568,license,2002893
2568,facilitytype,children's services facility
2568,risk,risk 1 (high)
2568,address,3542 w sunnyside ave 
2568,city,chicago
2568,state,il
2568,zip,60625
2568,inspectiondate,04/13/2010
2568,inspectiontype,license re-inspection
2568,results,pass
2568,latitude,41.96300988
2568,longitude,-87.71740068
2569,inspectionid,88339
2569,dbaname,art zone gallery cafe
2569,akaname,art zone gallery cafe
2569,license,1300871
2569,facilitytype,restaurant
2569,risk,risk 2 (medium)
2569,address,3238 w bryn mawr ave 
2569,city,chicago
2569,state,il
2569,zip,60659
2569,inspectiondate,04/13/2010
2569,inspectiontype,canvass re-inspection
2569,results,pass
2569,latitude,41.98316084
2569,longitude,-87.71045236
2570,inspectionid,88340
2570,dbaname,quick stop pantry
2570,akaname,quick stop pantry
2570,license,2027544
2570,facilitytype,grocery store
2570,risk,risk 3 (low)
2570,address,5357 n clark st 
2570,city,chicago
2570,state,il
2570,zip,60640
2570,inspectiondate,04/14/2010
2570,inspectiontype,license
2570,results,fail
2570,latitude,41.97974085
2570,longitude,-87.66812519
2571,inspectionid,88341
2571,dbaname,bale sandwich and bakery
2571,akaname,bale sandwich and bakery
2571,license,2021688
2571,facilitytype,restaurant
2571,risk,risk 1 (high)
2571,address,5014 n broadway 
2571,city,chicago
2571,state,il
2571,zip,60640
2571,inspectiondate,04/14/2010
2571,inspectiontype,license re-inspection
2571,results,pass
2571,latitude,41.97321459
2571,longitude,-87.65992981
2572,inspectionid,88342
2572,dbaname,bp devon
2572,akaname,bp devon
2572,license,2026294
2572,facilitytype,grocery store
2572,risk,risk 3 (low)
2572,address,1841 w devon 
2572,city,chicago
2572,state,il
2572,zip,60660
2572,inspectiondate,04/15/2010
2572,inspectiontype,license re-inspection
2572,results,fail
2572,latitude,41.99785057
2572,longitude,-87.67676944
2573,inspectionid,88343
2573,dbaname,popeyes fried chicken rest
2573,akaname,popeyes fried chicken rest
2573,license,6344
2573,facilitytype,restaurant
2573,risk,risk 1 (high)
2573,address,6340 n broadway 
2573,city,chicago
2573,state,il
2573,zip,60660
2573,inspectiondate,04/16/2010
2573,inspectiontype,complaint
2573,results,pass
2573,latitude,41.99759056
2573,longitude,-87.66063912
2574,inspectionid,88344
2574,dbaname,grand katachi
2574,akaname,grand katachi
2574,license,2027764
2574,facilitytype,restaurant
2574,risk,risk 1 (high)
2574,address,4747 n damen ave 
2574,city,chicago
2574,state,il
2574,zip,60625
2574,inspectiondate,04/16/2010
2574,inspectiontype,license
2574,results,fail
2574,latitude,41.9683304
2574,longitude,-87.67902763
2575,inspectionid,88345
2575,dbaname,the mosaic of lakeshore
2575,akaname,the mosaic of lakeshore
2575,license,2017020
2575,facilitytype,long term care
2575,risk,risk 1 (high)
2575,address,7200 n sheridan rd 
2575,city,chicago
2575,state,il
2575,zip,60626
2575,inspectiondate,04/19/2010
2575,inspectiontype,license
2575,results,fail
2575,latitude,42.01284733
2575,longitude,-87.66361978
2576,inspectionid,88346
2576,dbaname,antica pizzeria
2576,akaname,antica pizzeria
2576,license,1932480
2576,facilitytype,restaurant
2576,risk,risk 1 (high)
2576,address,5663-65 n clark st 
2576,city,chicago
2576,state,il
2576,zip,60660
2576,inspectiondate,04/19/2010
2576,inspectiontype,complaint
2576,results,pass
2576,latitude,41.98511286
2576,longitude,-87.66895926
2577,inspectionid,88347
2577,dbaname,the little india
2577,akaname,the little india
2577,license,1892841
2577,facilitytype,restaurant
2577,risk,risk 1 (high)
2577,address,1109 w bryn mawr ave 
2577,city,chicago
2577,state,il
2577,zip,60660
2577,inspectiondate,04/20/2010
2577,inspectiontype,canvass
2577,results,pass
2577,latitude,41.98354261
2577,longitude,-87.65842915
2578,inspectionid,88348
2578,dbaname,morse fresh market
2578,akaname,morse fresh market
2578,license,1518304
2578,facilitytype,grocery store
2578,risk,risk 1 (high)
2578,address,1430 w morse ave 
2578,city,chicago
2578,state,il
2578,zip,60626
2578,inspectiondate,04/20/2010
2578,inspectiontype,complaint
2578,results,pass
2578,latitude,42.00799492
2578,longitude,-87.66717415
2579,inspectionid,88349
2579,dbaname,agee's pizzeria & grill
2579,akaname,agee's pizzeria & grill
2579,license,2009413
2579,facilitytype,restaurant
2579,risk,risk 2 (medium)
2579,address,1118 w wilson ave 
2579,city,chicago
2579,state,il
2579,zip,60640
2579,inspectiondate,04/21/2010
2579,inspectiontype,complaint
2579,results,pass
2579,latitude,41.96549905
2579,longitude,-87.65824707
2580,inspectionid,88350
2580,dbaname,walgreens # 1308
2580,akaname,walgreens # 1308
2580,license,18633
2580,facilitytype,pharmacy/grocery
2580,risk,risk 3 (low)
2580,address,7410 n clark bldg 
2580,city,chicago
2580,state,il
2580,zip,60626
2580,inspectiondate,04/22/2010
2580,inspectiontype,complaint
2580,results,fail
2580,latitude,42.01632849
2580,longitude,-87.67539827
2581,inspectionid,88351
2581,dbaname,walgreens #1308
2581,akaname,walgreens #1308
2581,license,2003536
2581,facilitytype,pharmacy/grocery
2581,risk,risk 3 (low)
2581,address,7410 n clark st 
2581,city,chicago
2581,state,il
2581,zip,60626
2581,inspectiondate,04/22/2010
2581,inspectiontype,license-task force
2581,results,fail
2581,latitude,42.01632849
2581,longitude,-87.67539827
2582,inspectionid,88352
2582,dbaname,t. n. t. bbq  grill
2582,akaname,t. n. t. bbq  grill
2582,license,2027018
2582,facilitytype,restaurant
2582,risk,risk 1 (high)
2582,address,7138 n clark st 
2582,city,chicago
2582,state,il
2582,zip,60626
2582,inspectiondate,04/22/2010
2582,inspectiontype,license
2582,results,fail
2582,latitude,42.01256119
2582,longitude,-87.67477437
2583,inspectionid,88353
2583,dbaname,kilmer  elementary school
2583,akaname,kilmer  elementary school
2583,license,24021
2583,facilitytype,school
2583,risk,risk 1 (high)
2583,address,6700 n greenview 
2583,city,chicago
2583,state,il
2583,zip,60626
2583,inspectiondate,04/23/2010
2583,inspectiontype,canvass
2583,results,pass
2583,latitude,42.00367622
2583,longitude,-87.66826026
2584,inspectionid,88354
2584,dbaname,s & s food on  clark
2584,akaname,s & s food on  clark
2584,license,1932440
2584,facilitytype,grocery store
2584,risk,risk 3 (low)
2584,address,6627 n clark st 
2584,city,chicago
2584,state,il
2584,zip,60626
2584,inspectiondate,04/23/2010
2584,inspectiontype,short form complaint
2584,results,pass
2584,latitude,42.00259125
2584,longitude,-87.67201233
2585,inspectionid,88355
2585,dbaname,joony mart 
2585,akaname,joony mart 
2585,license,1904899
2585,facilitytype,grocery store
2585,risk,risk 3 (low)
2585,address,4947 n kedzie ave 
2585,city,chicago
2585,state,il
2585,zip,60625
2585,inspectiondate,04/26/2010
2585,inspectiontype,short form complaint
2585,results,pass
2585,latitude,41.97166442
2585,longitude,-87.70841722
2586,inspectionid,88356
2586,dbaname,hayt elementary school
2586,akaname,hayt elementary school
2586,license,23621
2586,facilitytype,school
2586,risk,risk 1 (high)
2586,address,1518 w granville (6200n) 
2586,city,chicago
2586,state,il
2586,zip,60660
2586,inspectiondate,04/27/2010
2586,inspectiontype,canvass
2586,results,pass
2586,latitude,41.99456814
2586,longitude,-87.6685227
2587,inspectionid,88357
2587,dbaname,quick stop pantry
2587,akaname,quick stop pantry
2587,license,2027544
2587,facilitytype,grocery store
2587,risk,risk 3 (low)
2587,address,5357 n clark st 
2587,city,chicago
2587,state,il
2587,zip,60640
2587,inspectiondate,04/27/2010
2587,inspectiontype,license re-inspection
2587,results,pass
2587,latitude,41.97974085
2587,longitude,-87.66812519
2588,inspectionid,88358
2588,dbaname,leonardo's ristorante tuscan bistro
2588,akaname,leonardo's ristorante tuscan bistro
2588,license,1547590
2588,facilitytype,restaurant
2588,risk,risk 1 (high)
2588,address,5657-5659 n clark st 
2588,city,chicago
2588,state,il
2588,zip,60660
2588,inspectiondate,04/27/2010
2588,inspectiontype,canvass
2588,results,pass
2588,latitude,41.98497217
2588,longitude,-87.66892851
2589,inspectionid,88359
2589,dbaname,eugene field
2589,akaname,eugene field
2589,license,23211
2589,facilitytype,school
2589,risk,risk 1 (high)
2589,address,7019 n ashland ave 
2589,city,chicago
2589,state,il
2589,zip,60626
2589,inspectiondate,04/28/2010
2589,inspectiontype,canvass
2589,results,pass
2589,latitude,42.00966462
2589,longitude,-87.66994862
2590,inspectionid,88360
2590,dbaname,walgreens #1308
2590,akaname,walgreens #1308
2590,license,2003536
2590,facilitytype,pharmacy/grocery
2590,risk,risk 3 (low)
2590,address,7410 n clark st 
2590,city,chicago
2590,state,il
2590,zip,60626
2590,inspectiondate,04/29/2010
2590,inspectiontype,license re-inspection
2590,results,pass
2590,latitude,42.01632849
2590,longitude,-87.67539827
2591,inspectionid,88361
2591,dbaname,walgreens # 1308
2591,akaname,walgreens # 1308
2591,license,18633
2591,facilitytype,pharmacy/grocery
2591,risk,risk 3 (low)
2591,address,7410 n clark bldg 
2591,city,chicago
2591,state,il
2591,zip,60626
2591,inspectiondate,04/29/2010
2591,inspectiontype,complaint re-inspection
2591,results,pass
2591,latitude,42.01632849
2591,longitude,-87.67539827
2592,inspectionid,88362
2592,dbaname,alexander's restaurant
2592,akaname,alexander's restaurant
2592,license,10916
2592,facilitytype,restaurant
2592,risk,risk 1 (high)
2592,address,6158 n clark st 
2592,city,chicago
2592,state,il
2592,zip,60660
2592,inspectiondate,04/29/2010
2592,inspectiontype,canvass
2592,results,pass
2592,latitude,41.99439118
2592,longitude,-87.67029582
2593,inspectionid,88363
2593,dbaname,walgreens #194
2593,akaname,walgreens #194
2593,license,2004392
2593,facilitytype,grocery store
2593,risk,risk 3 (low)
2593,address,4801 n lincoln ave 
2593,city,chicago
2593,state,il
2593,zip,60625
2593,inspectiondate,04/30/2010
2593,inspectiontype,license re-inspection
2593,results,pass
2593,latitude,41.96869203
2593,longitude,-87.68845932
2594,inspectionid,88364
2594,dbaname,the mosaic of lakeshore
2594,akaname,the mosaic of lakeshore
2594,license,2017020
2594,facilitytype,long term care
2594,risk,risk 1 (high)
2594,address,7200 n sheridan rd 
2594,city,chicago
2594,state,il
2594,zip,60626
2594,inspectiondate,05/03/2010
2594,inspectiontype,license re-inspection
2594,results,pass
2594,latitude,42.01284733
2594,longitude,-87.66361978
2595,inspectionid,88365
2595,dbaname,china hut
2595,akaname,china hut
2595,license,1987114
2595,facilitytype,restaurant
2595,risk,risk 1 (high)
2595,address,7100 n clark st 
2595,city,chicago
2595,state,il
2595,zip,60626
2595,inspectiondate,05/03/2010
2595,inspectiontype,short form complaint
2595,results,pass
2595,latitude,42.01146046
2595,longitude,-87.67459345
2596,inspectionid,88366
2596,dbaname,new field elementary school
2596,akaname,new field elementary school
2596,license,22071
2596,facilitytype,school
2596,risk,risk 1 (high)
2596,address,1707 w morse ave 
2596,city,chicago
2596,state,il
2596,zip,60626
2596,inspectiondate,05/04/2010
2596,inspectiontype,canvass
2596,results,pass
2596,latitude,42.00767533
2596,longitude,-87.67315753
2597,inspectionid,88367
2597,dbaname,jordan elementary school
2597,akaname,jordan elementary school
2597,license,22811
2597,facilitytype,school
2597,risk,risk 1 (high)
2597,address,7414 n wolcott ave 
2597,city,chicago
2597,state,il
2597,zip,60626
2597,inspectiondate,05/05/2010
2597,inspectiontype,canvass
2597,results,pass
2597,latitude,42.01709536
2597,longitude,-87.67779928
2598,inspectionid,88368
2598,dbaname,byrons hot dog inc
2598,akaname,byrons hot dog inc
2598,license,7252
2598,facilitytype,restaurant
2598,risk,risk 1 (high)
2598,address,1701 w lawrence ave 
2598,city,chicago
2598,state,il
2598,zip,60640
2598,inspectiondate,05/05/2010
2598,inspectiontype,canvass
2598,results,pass
2598,latitude,41.96875147
2598,longitude,-87.67109479
2599,inspectionid,88369
2599,dbaname,cheng's fried chicken
2599,akaname,cheng's fried chicken
2599,license,36692
2599,facilitytype,restaurant
2599,risk,risk 1 (high)
2599,address,1116 w bryn mawr ave 
2599,city,chicago
2599,state,il
2599,zip,60660
2599,inspectiondate,05/06/2010
2599,inspectiontype,complaint
2599,results,pass
2599,latitude,41.98375688
2599,longitude,-87.65875884
2600,inspectionid,88370
2600,dbaname,grande noodles
2600,akaname,grande noodles
2600,license,1493447
2600,facilitytype,restaurant
2600,risk,risk 1 (high)
2600,address,6632 n clark st 
2600,city,chicago
2600,state,il
2600,zip,60626
2600,inspectiondate,05/06/2010
2600,inspectiontype,canvass
2600,results,pass
2600,latitude,42.00262823
2600,longitude,-87.67232835
2601,inspectionid,88371
2601,dbaname,gale community academy
2601,akaname,gale community academy
2601,license,31081
2601,facilitytype,school
2601,risk,risk 1 (high)
2601,address,1631 w jonquil ter 
2601,city,chicago
2601,state,il
2601,zip,60626
2601,inspectiondate,05/10/2010
2601,inspectiontype,canvass
2601,results,pass
2601,latitude,42.02106425
2601,longitude,-87.67196481
2602,inspectionid,88372
2602,dbaname,taste of peru
2602,akaname,taste of peru
2602,license,66278
2602,facilitytype,restaurant
2602,risk,risk 1 (high)
2602,address,6545 n clark st 
2602,city,chicago
2602,state,il
2602,zip,60626
2602,inspectiondate,05/10/2010
2602,inspectiontype,canvass
2602,results,pass
2602,latitude,42.00126001
2602,longitude,-87.67155268
2603,inspectionid,88373
2603,dbaname,senn high school/rickover naval academy
2603,akaname,senn high school/rickover naval academy
2603,license,47061
2603,facilitytype,school
2603,risk,risk 1 (high)
2603,address,5900 n glenwood ave 
2603,city,chicago
2603,state,il
2603,zip,60660
2603,inspectiondate,05/11/2010
2603,inspectiontype,canvass
2603,results,fail
2603,latitude,41.98905063
2603,longitude,-87.66526222
2604,inspectionid,88374
2604,dbaname,dragon gate
2604,akaname,dragon gate
2604,license,1595947
2604,facilitytype,restaurant
2604,risk,risk 1 (high)
2604,address,6528 n clark st 
2604,city,chicago
2604,state,il
2604,zip,60626
2604,inspectiondate,05/11/2010
2604,inspectiontype,canvass
2604,results,pass
2604,latitude,42.00073293
2604,longitude,-87.67166629
2605,inspectionid,88375
2605,dbaname,dominick's finer foods
2605,akaname,dominick's finer foods
2605,license,41645
2605,facilitytype,grocery store
2605,risk,risk 1 (high)
2605,address,6009 n broadway 
2605,city,chicago
2605,state,il
2605,zip,60660
2605,inspectiondate,05/12/2010
2605,inspectiontype,sfp/complaint
2605,results,pass
2605,latitude,41.99118175
2605,longitude,-87.66015508
2606,inspectionid,88376
2606,dbaname,el norte ridge ave.
2606,akaname,el norte ridge ave.
2606,license,2032356
2606,facilitytype,restaurant
2606,risk,risk 1 (high)
2606,address,5600 n ridge bldg 
2606,city,chicago
2606,state,il
2606,zip,60660
2606,inspectiondate,05/12/2010
2606,inspectiontype,license
2606,results,fail
2606,latitude,41.98357807
2606,longitude,-87.6602278
2607,inspectionid,88377
2607,dbaname,gale community academy annex
2607,akaname,gale community academy annex
2607,license,31082
2607,facilitytype,school
2607,risk,risk 1 (high)
2607,address,7650 n marshfield ave 
2607,city,chicago
2607,state,il
2607,zip,60626
2607,inspectiondate,05/13/2010
2607,inspectiontype,canvass
2607,results,pass
2607,latitude,42.02086075
2607,longitude,-87.6720483
2608,inspectionid,88378
2608,dbaname,restaurante polleria fina esta #2
2608,akaname,restaurante polleria fina esta #2
2608,license,2032590
2608,facilitytype,restaurant
2608,risk,risk 1 (high)
2608,address,6619 n clark st 
2608,city,chicago
2608,state,il
2608,zip,60626
2608,inspectiondate,05/13/2010
2608,inspectiontype,license
