inspectionid,dbaname,akaname,license,facilitytype,risk,address,city,state,zip,inspectiondate,inspectiontype,results,latitude,longitude,location
88324,chipotle mexican grill,chipotle mexican grill,1404354.0,restaurant,risk 1 (high),6600 n sheridan rd ,chicago,il,60626.0,04/02/2010,complaint,pass,42.00259638,-87.6609322,"(42.002596382532914, -87.66093220450281)"
88325,7-eleven #33809j,7-eleven,2021580.0,grocery store,risk 1 (high),6801 n sheridan rd ,chicago,il,60626.0,04/05/2010,license,fail,42.00561788,-87.66078594,"(42.00561787658474, -87.66078593720823)"
88326,taqueria el chorrito,taqueria el chorrito,1303855.0,restaurant,risk 1 (high),6404 n clark st ,chicago,il,60626.0,04/05/2010,short form complaint,pass,41.99820081,-87.67078848,"(41.99820080781414, -87.67078847967606)"
88327,maria's,maria's,1479973.0,restaurant,risk 1 (high),1559 w devon ave ,chicago,il,60660.0,04/05/2010,canvass,pass,41.99797242,-87.67003846,"(41.99797242348815, -87.67003846386488)"
88328,over easy cafe,over easy cafe,1648134.0,restaurant,risk 1 (high),4943 n damen ave ,chicago,il,60625.0,04/06/2010,canvass,pass,41.971856200000005,-87.67913255,"(41.971856201052205, -87.67913255021972)"
88329,aldi's,aldi's,1817903.0,grocery store,risk 3 (low),4500 n broadway ,chicago,il,60640.0,04/07/2010,complaint,pass,41.96378896,-87.65660649,"(41.96378896425155, -87.65660649237587)"
88330,burger & pita,burger & pita,2008718.0,restaurant,risk 1 (high),5318 n broadway ,chicago,il,60640.0,04/07/2010,complaint,pass,41.97874312,-87.66008181,"(41.978743124177576, -87.66008180634103)"
88331,marigold,loa sze chuan,1514893.0,restaurant,risk 1 (high),4832 n broadway ,chicago,il,60640.0,04/08/2010,complaint,pass,41.96995886,-87.65984318,"(41.969958863145955, -87.65984317819886)"
88332,bp devon,bp,2026294.0,grocery store,risk 3 (low),1841 w devon ,chicago,il,60660.0,04/08/2010,license,fail,41.99785057,-87.67676944,"(41.99785056510772, -87.67676943767762)"
88333,mi tortilla,empty,1990924.0,restaurant,risk 1 (high),3320 w lawrence bldg ,chicago,il,60625.0,04/09/2010,license re-inspection,pass,41.9685299,-87.71183381,"(41.96852990435335, -87.71183380582427)"
88334,favorite cafe,favorite cafe,1302580.0,restaurant,risk 1 (high),3256 w lawrence ave ,chicago,il,60625.0,04/09/2010,canvass,pass,41.96854049,-87.71078268,"(41.96854048739687, -87.71078267590296)"
88335,supermercado garibaldi,supermercado garibaldi,1894099.0,grocery store,risk 1 (high),1714 w lawrence ave ,chicago,il,60640.0,04/12/2010,complaint,pass,41.96896366,-87.67168512,"(41.96896366035677, -87.67168512030054)"
88336,sunnyside daycare,sunnyside daycare,2002893.0,children's services facility,risk 1 (high),3542 w sunnyside ave ,chicago,il,60625.0,04/13/2010,license re-inspection,pass,41.96300988,-87.71740068,"(41.963009878945854, -87.71740067919856)"
88339,art zone gallery cafe,art zone gallery cafe,1300871.0,restaurant,risk 2 (medium),3238 w bryn mawr ave ,chicago,il,60659.0,04/13/2010,canvass re-inspection,pass,41.98316084,-87.71045236,"(41.983160840891806, -87.71045236108006)"
88340,quick stop pantry,quick stop pantry,2027544.0,grocery store,risk 3 (low),5357 n clark st ,chicago,il,60640.0,04/14/2010,license,fail,41.97974085,-87.66812519,"(41.97974084969391, -87.66812518519099)"
88341,bale sandwich and bakery,ba le sandwich and bakery,2021688.0,restaurant,risk 1 (high),5014 n broadway ,chicago,il,60640.0,04/14/2010,license re-inspection,pass,41.97321459,-87.65992981,"(41.973214590632, -87.65992980737389)"
88342,bp devon,bp,2026294.0,grocery store,risk 3 (low),1841 w devon ,chicago,il,60660.0,04/15/2010,license re-inspection,fail,41.99785057,-87.67676944,"(41.99785056510772, -87.67676943767762)"
88343,popeyes fried chicken rest,popeyes fried chicken rest,6344.0,restaurant,risk 1 (high),6340 n broadway ,chicago,il,60660.0,04/16/2010,complaint,pass,41.99759056,-87.66063912,"(41.99759055792071, -87.66063912272912)"
88344,grand katachi,grand katachi,2027764.0,restaurant,risk 1 (high),4747 n damen ave ,chicago,il,60625.0,04/16/2010,license,fail,41.9683304,-87.67902763,"(41.96833040315145, -87.67902762942835)"
88345,lake shore health care & rehabilitation centre llc,the mosaic of lakeshore,2017020.0,long term care,risk 1 (high),7200 n sheridan rd ,chicago,il,60626.0,04/19/2010,license,fail,42.01284733,-87.66361978,"(42.012847332398195, -87.6636197775255)"
88346,antica pizzeria,antica pizzeria,1932480.0,restaurant,risk 1 (high),5663-65 n clark st ,chicago,il,60660.0,04/19/2010,complaint,pass,41.98511286,-87.66895926,"(41.98511286358866, -87.66895925792126)"
88347,the little india,the little india,1892841.0,restaurant,risk 1 (high),1109 w bryn mawr ave ,chicago,il,60660.0,04/20/2010,canvass,pass,41.98354261,-87.65842915,"(41.983542609997954, -87.65842914502518)"
88348,morse fresh market,morse fresh market,1518304.0,grocery store,risk 1 (high),1430 w morse ave ,chicago,il,60626.0,04/20/2010,complaint,pass,42.00799492,-87.66717415,"(42.00799491993327, -87.66717414671852)"
88349,agee's pizzeria & grill,empty,2009413.0,restaurant,risk 2 (medium),1118 w wilson ave ,chicago,il,60640.0,04/21/2010,complaint,pass,41.96549905,-87.65824707,"(41.96549905070616, -87.65824706819338)"
88350,walgreens # 1308,empty,18633.0,pharmacy/grocery,risk 3 (low),7410 n clark bldg ,chicago,il,60626.0,04/22/2010,complaint,fail,42.01632849,-87.67539827,"(42.01632849150253, -87.67539826884645)"
88351,walgreens #1308,walgreens #1308,2003536.0,pharmacy/grocery,risk 3 (low),7410 n clark st ,chicago,il,60626.0,04/22/2010,license-task force,fail,42.01632849,-87.67539827,"(42.01632849150253, -87.67539826884645)"
88352,t. n. t. bbq  grill,t. n. t. bbq  grill,2027018.0,restaurant,risk 1 (high),7138 n clark st ,chicago,il,60626.0,04/22/2010,license,fail,42.01256119,-87.67477437,"(42.01256119339587, -87.67477437039051)"
88353,kilmer  elementary,kilmer  elementary school,24021.0,school,risk 1 (high),6700 n greenview ,chicago,il,60626.0,04/23/2010,canvass,pass,42.00367622,-87.66826026,"(42.003676220369776, -87.66826025653212)"
88354,s & s food on  clark,s & s food on  clark,1932440.0,grocery store,risk 3 (low),6627 n clark st ,chicago,il,60626.0,04/23/2010,short form complaint,pass,42.00259125,-87.67201233,"(42.00259125418351, -87.67201233261314)"
88355,"joony mart , inc.",joony mart,1904899.0,grocery store,risk 3 (low),4947 n kedzie ave ,chicago,il,60625.0,04/26/2010,short form complaint,pass,41.97166442,-87.70841722,"(41.97166442320152, -87.70841722312343)"
88356,hayt elementary school,hayt elementary school,23621.0,school,risk 1 (high),1518 w granville (6200n) ,chicago,il,60660.0,04/27/2010,canvass,pass,41.99456814,-87.66852270000001,"(41.994568139516936, -87.66852270401607)"
88357,quick stop pantry,quick stop pantry,2027544.0,grocery store,risk 3 (low),5357 n clark st ,chicago,il,60640.0,04/27/2010,license re-inspection,pass,41.97974085,-87.66812519,"(41.97974084969391, -87.66812518519099)"
88358,leonardo's ristorante tuscan bistro,leonardo's ristorante tuscan bistro,1547590.0,restaurant,risk 1 (high),5657-5659 n clark st ,chicago,il,60660.0,04/27/2010,canvass,pass,41.98497217,-87.66892851,"(41.98497216927604, -87.66892851302207)"
88359,field,eugene field,23211.0,school,risk 1 (high),7019 n ashland ave ,chicago,il,60626.0,04/28/2010,canvass,pass,42.00966462,-87.66994862,"(42.00966462466127, -87.66994861861532)"
88360,walgreens #1308,walgreens #1308,2003536.0,pharmacy/grocery,risk 3 (low),7410 n clark st ,chicago,il,60626.0,04/29/2010,license re-inspection,pass,42.01632849,-87.67539827,"(42.01632849150253, -87.67539826884645)"
88361,walgreens # 1308,empty,18633.0,pharmacy/grocery,risk 3 (low),7410 n clark bldg ,chicago,il,60626.0,04/29/2010,complaint re-inspection,pass,42.01632849,-87.67539827,"(42.01632849150253, -87.67539826884645)"
88362,alexander's restaurant,alexander's restaurant,10916.0,restaurant,risk 1 (high),6158 n clark st ,chicago,il,60660.0,04/29/2010,canvass,pass,41.99439118,-87.67029582,"(41.994391180074615, -87.67029582459736)"
88363,walgreens #194,walgreens #194,2004392.0,grocery store,risk 3 (low),4801 n lincoln ave ,chicago,il,60625.0,04/30/2010,license re-inspection,pass,41.96869203,-87.68845932,"(41.96869203322613, -87.68845932307211)"
88364,lake shore health care & rehabilitation centre llc,the mosaic of lakeshore,2017020.0,long term care,risk 1 (high),7200 n sheridan rd ,chicago,il,60626.0,05/03/2010,license re-inspection,pass,42.01284733,-87.66361978,"(42.012847332398195, -87.6636197775255)"
88365,china  hut restaurant,china hut,1987114.0,restaurant,risk 1 (high),7100 n clark st ,chicago,il,60626.0,05/03/2010,short form complaint,pass,42.01146046,-87.67459345,"(42.011460459993124, -87.6745934517097)"
88366,new field elementary school,new field elementary school,22071.0,school,risk 1 (high),1707 w morse ave ,chicago,il,60626.0,05/04/2010,canvass,pass,42.00767533,-87.67315753,"(42.00767532654227, -87.67315752708828)"
88367,jordan elementary school,jordan elementary school,22811.0,school,risk 1 (high),7414 n wolcott ave ,chicago,il,60626.0,05/05/2010,canvass,pass,42.01709536,-87.67779928,"(42.017095361778246, -87.6777992754919)"
88368,byrons hot dog inc,byrons hot dogs,7252.0,restaurant,risk 1 (high),1701 w lawrence ave ,chicago,il,60640.0,05/05/2010,canvass,pass,41.96875147,-87.67109479,"(41.968751474114335, -87.67109479042712)"
88369,cheng's fried chicken,cheng's fried chicken,36692.0,restaurant,risk 1 (high),1116 w bryn mawr ave ,chicago,il,60660.0,05/06/2010,complaint,pass,41.98375688,-87.65875884,"(41.9837568750967, -87.6587588399427)"
88370,grande noodles,grande noodles,1493447.0,restaurant,risk 1 (high),6632 n clark st ,chicago,il,60626.0,05/06/2010,canvass,pass,42.00262823,-87.67232835,"(42.002628232187895, -87.67232835129398)"
88371,gale community academy,gale community academy,31081.0,school,risk 1 (high),1631 w jonquil ter ,chicago,il,60626.0,05/10/2010,canvass,pass,42.02106425,-87.67196481,"(42.02106424782547, -87.67196480769888)"
88372,taste of peru,taste of peru,66278.0,restaurant,risk 1 (high),6545 n clark st ,chicago,il,60626.0,05/10/2010,canvass,pass,42.00126001,-87.67155268,"(42.00126001050953, -87.6715526777408)"
88373,senn high school/rickover naval academy,senn high school/rickover naval academy,47061.0,school,risk 1 (high),5900 n glenwood ave ,chicago,il,60660.0,05/11/2010,canvass,fail,41.98905063,-87.66526222,"(41.989050628507, -87.66526222088731)"
88374,dragon gate,dragon gate,1595947.0,restaurant,risk 1 (high),6528 n clark st ,chicago,il,60626.0,05/11/2010,canvass,pass,42.00073293,-87.67166629,"(42.00073293097368, -87.67166628540332)"
88375,dominick's # 12/0012,dominick's finer foods,41645.0,grocery store,risk 1 (high),6009 n broadway ,chicago,il,60660.0,05/12/2010,sfp/complaint,pass,41.99118175,-87.66015508,"(41.9911817534467, -87.6601550832236)"
88376,el norte ridge ave.,empty,2032356.0,restaurant,risk 1 (high),5600 n ridge bldg ,chicago,il,60660.0,05/12/2010,license,fail,41.98357807,-87.66022779999999,"(41.9835780708531, -87.66022780493213)"
88377,gale community academy annex,gale community academy annex,31082.0,school,risk 1 (high),7650 n marshfield ave ,chicago,il,60626.0,05/13/2010,canvass,pass,42.02086075,-87.6720483,"(42.0208607476006, -87.67204829962395)"
88378,restaurante polleria fina esta #2,restaurant polleria fina estampa  #2,2032590.0,restaurant,risk 1 (high),6619 n clark st ,chicago,il,60626.0,05/13/2010,license,pass,42.0023417,-87.67192512,"(42.00234169661419, -87.67192512180794)"
88379,piatto pronto,piatto pronto,1841223.0,grocery store,risk 1 (high),5624 n clark st ,chicago,il,60660.0,05/14/2010,canvass,pass,41.98426104,-87.66907288,"(41.98426104455851, -87.66907287679672)"
88380,mcdonalds,mcdonalds,1120659.0,restaurant,risk 2 (medium),5614 n clark st ,chicago,il,60660.0,05/17/2010,canvass,pass,41.983952200000004,-87.66900616,"(41.983952200630576, -87.66900616354508)"
88381,pressure billiards,pressure billiards & cafe,1577863.0,restaurant,risk 2 (medium),6318-6320 n clark st ,chicago,il,60660.0,05/13/2010,canvass,pass,41.99687304,-87.67043243,"(41.99687303629295, -87.67043243166162)"
88383,senn high school/rickover naval academy,senn high school/rickover naval academy,47061.0,school,risk 1 (high),5900 n glenwood ave ,chicago,il,60660.0,05/21/2010,canvass re-inspection,pass,41.98905063,-87.66526222,"(41.989050628507, -87.66526222088731)"
88384,good to go jamaican cuisine llc,good to go jamaican cuisine llc,1868273.0,restaurant,risk 1 (high),1945-1947 w howard st ,chicago,il,60626.0,05/21/2010,complaint,pass,42.01932964,-87.67950862,"(42.019329635229916, -87.67950862332225)"
88385,bunz bakery,bunz bakery,1910314.0,bakery/restaurant,risk 1 (high),1136 w thorndale ave ,chicago,il,60660.0,05/24/2010,canvass,pass,41.9901358,-87.65977098,"(41.990135796294425, -87.65977097752456)"
88386,moody's restaurant inc,moody's restaurant,1219.0,restaurant,risk 1 (high),5908 n broadway ,chicago,il,60660.0,05/24/2010,canvass,pass,41.9893336,-87.66039461,"(41.98933359616522, -87.6603946130645)"
88387,patio beef,patio beef,6492.0,restaurant,risk 1 (high),6022 n broadway ,chicago,il,60660.0,05/24/2010,canvass,pass,41.99164923,-87.66046439,"(41.99164923315811, -87.66046438723393)"
88388,rogers park children's center,roger's park children's center,21727.0,daycare (2 - 6 years),risk 1 (high),1754-1756 w devon ave ,chicago,il,60660.0,05/28/2010,license re-inspection,pass,41.99812042,-87.67412772,"(41.99812041876117, -87.67412771972113)"
88389,fahrenheit restaurant inc.,empty,2036585.0,restaurant,risk 1 (high),6924 n clark bldg ,chicago,il,60626.0,05/28/2010,license,fail,42.00733119,-87.67372465,"(42.007331192630126, -87.67372465116485)"
88390,apart pizza company chicago,apart  pizza  co.,2026941.0,restaurant,risk 2 (medium),5624 n broadway ,chicago,il,60660.0,05/28/2010,license re-inspection,pass,41.98439695,-87.66023971,"(41.984396946897796, -87.66023971385746)"
88391,uptown headstart,uptown headstart,20145.0,daycare (2 - 6 years),risk 1 (high),1020 w bryn mawr ave ,chicago,il,60660.0,06/01/2010,license re-inspection,pass,41.9838021,-87.65613163,"(41.98380209579369, -87.65613163038387)"
88393,dominick's #160/1698,dominick's #160/1698,41689.0,grocery store,risk 1 (high),1763 w howard st ,chicago,il,60626.0,06/02/2010,complaint,pass,42.01928855,-87.67505851,"(42.01928855008811, -87.67505850938775)"
88394,taqueria el chorrito,taqueria el chorrito,1303855.0,restaurant,risk 1 (high),6404 n clark st ,chicago,il,60626.0,06/02/2010,complaint,pass,41.99820081,-87.67078848,"(41.99820080781414, -87.67078847967606)"
88395,new field elementary school,new field elementary school,22071.0,school,risk 1 (high),1707 w morse ave ,chicago,il,60626.0,06/03/2010,short form complaint,pass,42.00767533,-87.67315753,"(42.00767532654227, -87.67315752708828)"
88396,fahrenheit restaurant inc.,empty,2036585.0,restaurant,risk 1 (high),6924 n clark bldg ,chicago,il,60626.0,06/03/2010,license re-inspection,pass,42.00733119,-87.67372465,"(42.007331192630126, -87.67372465116485)"
88397,"the daily cup, inc.",the daily cup,2031466.0,restaurant,risk 2 (medium),1217 w devon ave ,chicago,il,60660.0,06/03/2010,license,fail,41.99807015,-87.66132071,"(41.99807015118323, -87.66132071008309)"
88398,patio beef,patio beef,6492.0,restaurant,risk 1 (high),6022 n broadway ,chicago,il,60660.0,06/03/2010,short form complaint,pass,41.99164923,-87.66046439,"(41.99164923315811, -87.66046438723393)"
88399,el famous restaurant,el famous restaurant,12601.0,restaurant,risk 1 (high),7047 n clark st ,chicago,il,60626.0,06/04/2010,complaint,pass,42.01038812,-87.67411913,"(42.0103881189875, -87.67411912625516)"
88400,china spring,china  spring,1743114.0,restaurant,risk 1 (high),7005 n clark st ,chicago,il,60626.0,06/04/2010,canvass,pass,42.00919262,-87.67386024,"(42.009192621225374, -87.67386024200934)"
88401,primo pizza inc,primo pizza,33440.0,restaurant,risk 1 (high),5600 n clark st ,chicago,il,60660.0,06/04/2010,canvass,pass,41.98352014,-87.66891302,"(41.983520143421664, -87.66891302317012)"
88402,subway,subway,1953328.0,restaurant,risk 1 (high),7003 n clark st ,chicago,il,60626.0,06/07/2010,canvass,pass w/ conditions,42.00913302,-87.67384638,"(42.00913302441507, -87.6738463824712)"
88403,taqueria uptown,taqueria uptown,1695635.0,restaurant,risk 1 (high),7027 n clark st ,chicago,il,60626.0,06/07/2010,canvass,pass,42.00985571,-87.67401205,"(42.009855708692335, -87.6740120532957)"
88404,big buns and pita corporation,sahara kabob,1680307.0,restaurant,risk 1 (high),6649 n clark st ,chicago,il,60626.0,06/07/2010,canvass,pass,42.00314757,-87.67220279,"(42.00314757248618, -87.67220278507408)"
88405,chuckie's,chuckie's,2032269.0,restaurant,risk 2 (medium),1412 w morse ave ,chicago,il,60626.0,06/08/2010,license,fail,42.00800667,-87.66649165,"(42.0080066687647, -87.66649164998036)"
88406,chuckies,chuckies,2032270.0,tavern/restaurant,risk 3 (low),1412 w morse ave ,chicago,il,60626.0,06/08/2010,license,fail,42.00800667,-87.66649165,"(42.0080066687647, -87.66649164998036)"
88407,devon market,devon market,1042888.0,grocery store,risk 1 (high),1440 w devon ave ,chicago,il,60660.0,06/09/2010,canvass,pass,41.99822825,-87.66710447,"(41.99822825376651, -87.66710446646866)"
88408,"habibi restaurant & cuisine, inc.",habibi restaurant & cuisine,1841238.0,restaurant,risk 1 (high),1225-27 w devon ave ,chicago,il,60660.0,06/02/2010,complaint,fail,41.99806606,-87.66167834,"(41.99806606036113, -87.66167833946886)"
88409,"habibi restaurant & cuisine, inc.",habibi restaurant & cuisine,1841238.0,restaurant,risk 1 (high),1225-27 w devon ave ,chicago,il,60660.0,06/09/2010,complaint,pass w/ conditions,41.99806606,-87.66167834,"(41.99806606036113, -87.66167833946886)"
88410,nori sushi & noodle shop,nori sushi & noodle shop,1473514.0,restaurant,risk 1 (high),1235 w devon ave ,chicago,il,60660.0,06/09/2010,canvass,pass,41.9980635,-87.66197773,"(41.99806349937625, -87.66197773196627)"
88411,st. andrews greek orthodox church,st andrew's greek orthodox church,0.0,church/special events,risk 1 (high),5649 n sheridan rd ,chicago,il,60660.0,06/11/2010,special events (festivals),pass,41.98519355,-87.6550931,"(41.98519355405598, -87.6550931004751)"
